,label
32130,happiness
32131,love
32132,love
32133,love
32134,happiness
32135,love
32136,other
32137,happiness
32138,happiness
32139,happiness
32140,other
32141,happiness
32142,happiness
32143,love
32144,happiness
32145,other
32146,other
32148,love
32149,other
32150,other
32151,love
32152,other
32154,other
32155,happiness
32156,other
32157,other
32158,love
32159,happiness
32160,worry
32161,other
32162,happiness
32163,other
32164,other
32165,happiness
32166,other
32167,other
32168,worry
32169,happiness
32170,other
32171,happiness
32172,love
32173,happiness
32174,worry
32175,love
32176,other
32177,other
32178,worry
32179,love
32180,worry
32181,other
32182,other
32183,happiness
32184,other
32185,other
32186,happiness
32187,happiness
32188,other
32189,other
32190,love
32191,other
32192,other
32193,worry
32194,love
32195,happiness
32196,other
32197,happiness
32198,other
32199,happiness
32200,happiness
32201,love
32202,other
32203,happiness
32204,other
32205,worry
32206,other
32207,happiness
32208,love
32209,love
32210,happiness
32211,happiness
32212,happiness
32213,love
32214,other
32215,other
32216,happiness
32217,other
32218,other
32219,other
32220,love
32221,happiness
32222,love
32223,other
32224,worry
32225,other
32226,other
32227,happiness
32228,other
32229,other
32230,worry
32231,love
32232,love
32233,love
32234,other
32235,love
32236,other
32237,other
32238,happiness
32239,other
32240,other
32241,love
32242,other
32243,worry
32244,other
32245,love
32246,happiness
32247,happiness
32248,love
32249,other
32250,love
32251,love
32252,other
32253,other
32254,happiness
32255,happiness
32256,other
32257,worry
32258,other
32259,other
32260,other
32261,happiness
32262,other
32263,happiness
32264,love
32265,happiness
32266,other
32267,sadness
32268,happiness
32269,happiness
32270,happiness
32271,other
32272,other
32273,other
32274,other
32275,other
32276,other
32277,other
32278,worry
32279,happiness
32280,other
32281,other
32282,worry
32283,other
32284,happiness
32285,happiness
32286,happiness
32287,sadness
32288,other
32289,other
32290,other
32291,love
32292,happiness
32293,sadness
32294,worry
32295,love
32296,other
32297,love
32298,other
32299,love
32300,sadness
32301,worry
32302,other
32303,other
32304,other
32305,sadness
32306,other
32307,other
32308,happiness
32309,sadness
32310,other
32311,other
32312,happiness
32313,happiness
32314,love
32315,other
32316,love
32317,other
32318,other
32319,happiness
32320,other
32321,love
32322,other
32323,other
32324,worry
32325,other
32326,love
32327,other
32328,happiness
32329,other
32330,love
32331,happiness
32332,other
32333,happiness
32334,happiness
32335,sadness
32336,other
32337,happiness
32338,love
32339,other
32340,love
32341,other
32342,worry
32343,happiness
32344,worry
32345,happiness
32346,other
32347,other
32348,other
32349,other
32350,other
32351,happiness
32352,happiness
32353,happiness
32354,other
32355,happiness
32356,other
32357,happiness
32358,love
32359,other
32360,worry
32361,other
32362,happiness
32363,other
32364,love
32365,love
32366,happiness
32367,other
32368,love
32369,worry
32370,other
32371,worry
32372,other
32373,love
32374,love
32375,happiness
32376,happiness
32377,other
32378,other
32379,other
32380,love
32381,love
32382,worry
32383,other
32384,happiness
32385,love
32386,love
32387,love
32388,other
32389,happiness
32390,other
32391,happiness
32392,happiness
32393,happiness
32394,sadness
32395,other
32396,happiness
32397,worry
32398,other
32399,other
32400,worry
32401,happiness
32402,love
32403,other
32404,other
32405,happiness
32406,worry
32407,other
32408,happiness
32409,other
32410,worry
32411,love
32412,sadness
32413,other
32414,other
32415,love
32416,other
32417,happiness
32418,happiness
32419,other
32420,worry
32421,other
32422,other
32423,other
32424,love
32425,happiness
32426,other
32427,other
32428,love
32429,other
32430,other
32431,worry
32432,other
32433,other
32434,other
32435,other
32436,happiness
32437,happiness
32438,happiness
32439,worry
32440,worry
32441,other
32442,other
32443,love
32444,love
32445,other
32446,love
32447,other
32448,other
32449,love
32450,love
32451,other
32452,other
32453,other
32454,other
32455,love
32456,happiness
32457,other
32458,love
32459,other
32460,happiness
32461,happiness
32462,other
32463,sadness
32464,worry
32465,happiness
32466,worry
32467,love
32468,other
32469,other
32470,other
32471,other
32472,other
32473,other
32474,happiness
32475,worry
32476,happiness
32477,love
32478,other
32479,happiness
32480,other
32481,other
32482,happiness
32483,love
32484,other
32485,worry
32486,other
32487,other
32488,other
32489,love
32490,worry
32491,happiness
32492,love
32493,other
32494,love
32495,other
32496,worry
32497,worry
32498,other
32499,worry
32500,happiness
32501,other
32502,happiness
32503,other
32504,other
32505,love
32506,other
32507,other
32508,other
32509,love
32510,sadness
32511,worry
32512,other
32513,other
32514,other
32515,other
32516,love
32517,worry
32518,other
32519,love
32520,other
32521,other
32522,love
32523,happiness
32524,happiness
32525,happiness
32526,love
32527,other
32528,other
32529,love
32530,happiness
32531,happiness
32532,happiness
32533,worry
32534,other
32535,happiness
32536,other
32537,other
32538,other
32539,happiness
32540,other
32541,other
32542,other
32543,love
32544,happiness
32545,love
32546,worry
32547,other
32548,other
32549,other
32550,happiness
32551,worry
32552,happiness
32553,happiness
32554,love
32555,happiness
32556,love
32557,worry
32558,other
32559,worry
32560,worry
32561,other
32562,happiness
32563,other
32564,worry
32565,happiness
32566,other
32567,other
32568,other
32569,love
32570,happiness
32571,other
32572,sadness
32573,other
32574,other
32575,other
32576,other
32577,other
32578,love
32579,worry
32580,happiness
32581,worry
32582,worry
32583,other
32584,love
32585,worry
32586,other
32587,other
32588,sadness
32589,other
32590,love
32591,love
32592,happiness
32593,love
32594,other
32595,love
32596,love
32597,love
32598,happiness
32599,happiness
32600,other
32601,worry
32602,love
32603,love
32604,other
32605,other
32606,other
32607,other
32608,other
32609,happiness
32610,love
32611,happiness
32612,happiness
32613,other
32614,love
32615,happiness
32616,worry
32617,other
32618,happiness
32619,worry
32620,happiness
32621,worry
32622,other
32623,worry
32624,happiness
32625,other
32626,happiness
32627,love
32628,other
32629,other
32630,other
32631,other
32632,love
32633,happiness
32634,other
32635,love
32636,happiness
32637,other
32638,other
32639,other
32640,other
32641,happiness
32642,other
32643,love
32644,happiness
32645,love
32646,love
32647,worry
32648,happiness
32649,happiness
32650,other
32651,other
32652,worry
32653,love
32654,other
32655,worry
32656,worry
32657,other
32658,other
32659,worry
32660,other
32661,other
32662,happiness
32663,love
32664,other
32665,worry
32666,love
32667,love
32668,other
32669,other
32670,worry
32671,other
32672,other
32673,other
32674,happiness
32675,love
32676,other
32677,happiness
32678,happiness
32679,love
32680,happiness
32681,love
32682,other
32683,other
32684,other
32685,sadness
32686,other
32687,other
32688,love
32689,other
32690,other
32691,other
32692,other
32693,happiness
32694,other
32695,happiness
32696,love
32697,worry
32698,love
32699,love
32700,happiness
32701,other
32702,sadness
32703,other
32704,other
32705,worry
32706,other
32707,sadness
32708,happiness
32709,other
32710,other
32711,other
32712,other
32713,love
32714,happiness
32715,love
32716,worry
32717,other
32718,love
32719,love
32720,happiness
32721,other
32722,love
32723,happiness
32724,other
32725,happiness
32726,happiness
32727,other
32728,love
32729,worry
32730,other
32731,other
32732,other
32733,other
32734,happiness
32735,happiness
32736,worry
32737,other
32738,other
32739,love
32740,happiness
32741,happiness
32742,other
32743,other
32744,other
32745,love
32746,love
32747,love
32748,other
32749,other
32750,other
32751,other
32752,love
32753,other
32754,other
32755,happiness
32756,love
32757,worry
32758,sadness
32759,other
32760,other
32761,worry
32762,other
32763,worry
32764,other
32765,other
32766,other
32767,love
32768,other
32769,love
32770,worry
32771,other
32772,sadness
32773,worry
32774,love
32775,happiness
32776,love
32777,happiness
32778,other
32779,other
32780,other
32781,other
32782,happiness
32783,other
32784,other
32785,other
32786,other
32787,love
32788,happiness
32789,happiness
32790,worry
32791,other
32792,love
32793,other
32794,other
32795,love
32796,other
32797,other
32798,other
32799,other
32800,love
32801,other
32802,happiness
32803,other
32804,happiness
32805,love
32806,sadness
32807,other
32808,other
32809,happiness
32810,happiness
32811,love
32812,worry
32813,other
32814,happiness
32815,sadness
32816,happiness
32817,other
32818,other
32819,love
32820,love
32821,happiness
32822,happiness
32823,other
32824,other
32825,love
32826,other
32827,love
32828,other
32829,love
32830,happiness
32831,love
32832,happiness
32833,other
32834,love
32835,other
32836,sadness
32837,other
32838,other
32839,worry
32840,other
32841,other
32842,other
32843,love
32844,love
32845,love
32846,other
32847,happiness
32848,other
32849,love
32850,other
32851,other
32852,other
32853,other
32854,love
32855,other
32856,other
32857,happiness
32858,other
32859,other
32860,worry
32861,love
32862,other
32863,happiness
32864,other
32865,other
32866,sadness
32867,worry
32868,other
32869,worry
32870,happiness
32871,happiness
32872,happiness
32873,happiness
32874,worry
32875,other
32876,love
32877,other
32878,other
32879,other
32880,love
32881,other
32882,other
32883,love
32884,other
32885,love
32886,worry
32887,other
32888,other
32889,love
32890,sadness
32891,happiness
32892,sadness
32893,love
32894,love
32895,happiness
32896,other
32897,love
32898,love
32899,other
32900,happiness
32901,other
32902,love
32903,other
32904,love
32905,happiness
32906,love
32907,other
32908,worry
32909,happiness
32910,happiness
32911,worry
32912,other
32913,love
32914,other
32915,other
32916,other
32917,other
32918,other
32919,love
32920,other
32921,sadness
32922,other
32923,worry
32924,love
32925,love
32926,love
32927,happiness
32928,other
32929,love
32930,happiness
32931,other
32932,other
32933,happiness
32934,other
32935,happiness
32936,other
32937,other
32938,other
32939,other
32940,worry
32941,happiness
32942,worry
32943,other
32944,other
32945,other
32946,other
32947,other
32948,other
32949,happiness
32950,other
32951,love
32952,happiness
32953,other
32954,other
32955,sadness
32956,happiness
32957,happiness
32958,worry
32959,other
32960,other
32961,other
32962,other
32963,other
32964,other
32965,other
32966,love
32967,happiness
32968,worry
32969,love
32970,love
32971,worry
32972,worry
32973,other
32974,worry
32975,love
32976,other
32977,worry
32978,other
32979,other
32980,love
32981,other
32982,worry
32983,other
32984,other
32985,happiness
32986,happiness
32987,other
32988,happiness
32989,other
32990,love
32991,happiness
32992,love
32993,worry
32994,other
32995,happiness
32996,sadness
32997,other
32998,other
32999,love
33000,other
33001,other
33002,other
33003,other
33004,other
33005,love
33006,happiness
33007,happiness
33008,happiness
33009,other
33010,other
33011,other
33012,other
33013,love
33014,worry
33015,love
33016,other
33017,other
33018,worry
33019,love
33020,love
33021,happiness
33022,other
33023,sadness
33024,love
33025,other
33026,other
33027,other
33028,other
33029,other
33030,worry
33031,other
33032,love
33033,other
33034,other
33035,worry
33036,love
33037,other
33038,other
33039,sadness
33040,other
33041,other
33042,happiness
33043,sadness
33044,happiness
33045,other
33046,other
33047,happiness
33048,other
33049,other
33050,other
33051,love
33052,other
33053,other
33054,other
33055,other
33056,love
33057,other
33058,other
33059,worry
33060,other
33061,happiness
33062,worry
33063,love
33064,other
33065,other
33066,other
33067,other
33068,sadness
33069,love
33070,worry
33071,other
33072,love
33073,other
33074,love
33075,other
33076,happiness
33077,other
33078,other
33079,love
33080,other
33081,happiness
33082,other
33083,sadness
33084,sadness
33085,other
33086,other
33087,other
33088,happiness
33089,happiness
33090,other
33091,love
33092,other
33093,other
33094,other
33095,happiness
33096,happiness
33097,other
33098,other
33099,sadness
33100,love
33101,other
33102,worry
33103,happiness
33104,other
33105,happiness
33106,love
33107,other
33108,worry
33109,worry
33110,other
33111,love
33112,other
33113,other
33114,love
33115,happiness
33116,other
33117,happiness
33118,love
33119,other
33120,other
33121,happiness
33122,other
33124,happiness
33125,other
33126,worry
33127,other
33128,other
33129,other
33130,other
33131,love
33132,worry
33133,other
33134,worry
33135,happiness
33136,love
33137,happiness
33138,happiness
33139,worry
33140,other
33141,happiness
33142,love
33143,sadness
33144,love
33145,love
33146,other
33147,happiness
33148,other
33149,happiness
33150,love
33151,other
33152,other
33153,other
33154,other
33155,other
33156,other
33157,other
33158,other
33159,love
33160,happiness
33161,happiness
33162,love
33163,other
33164,love
33165,worry
33166,other
